I,Q
0.909403141663843,-0.454324127327894
-0.297399158897449,0.950430354344719
-0.320561108995002,0.928556027133343
-0.330669453958142,0.945729918286941
-0.348124648679226,0.926024062624334
-0.384656325525426,0.929443163535041
-0.387919526246545,0.923118496064482
-0.381748256516678,0.933745706418238
-0.412062400975714,0.924641510346862
-0.418455706572192,0.890794017929018
-0.452595238263968,0.872982057707446
-0.453179244653989,0.889256755586102
-0.46038154261582,0.868096627774338
-0.498873818294319,0.882452641428884
-0.491087922479032,0.87778688451302
-0.511327973168895,0.85305282109225
-0.534312588946395,0.867624282407078
-0.536298749842439,0.842014326365223
-0.572867584629525,0.857462403749072
-0.58884126911115,0.826056455521675
-0.589804279445431,0.829633365680453
0.97523305732299,-0.146215501972742
0.97527355709251,-0.1268847146348
0.970418595483905,-0.119758907800425
0.997585231808365,-0.112174257976191
0.975516165573883,-0.0868606153358481
0.998303262389075,-0.0822553741445483
1.00792356793069,-0.0402666970252599
0.998861874606453,-0.0536969411466288
1.00067734104067,-0.0440244969886682
0.995121559235396,-0.0122768575714452
0.981356334925621,-0.0160862605168548
0.999325642940951,0.0299181667898918
1.01158829777824,0.019266668118808
1.02074714783442,0.0620156760582961
0.992617171319423,0.0530931697361992
0.976454833635925,0.0623237730990139
0.997653673582712,0.1006765983608
0.998692248797687,0.0973375917344911
0.98926095030244,0.117799699969977
0.975576850509155,0.128939824582013
0.834471629209584,-0.600217462961445
0.788480280017005,-0.591333275406233
0.820668015288638,-0.568423258075165
0.819188799374182,-0.533819912333028
0.836329036235135,-0.529212910022637
0.856636934354073,-0.513563256512819
0.862477888383675,-0.509294769419436
0.859694494011035,-0.463819335843456
0.886076982138656,-0.490411716535104
0.89159181935555,-0.452272522837038
0.899146907847652,-0.449570187225658
0.892675540708098,-0.442199067656731
0.91801225748623,-0.409407704902568
0.919711228411712,-0.425038038665728
0.949300769436496,-0.403940848851288
0.937251829523776,-0.416807217134494
0.944324005512432,-0.366447832187466
0.936110204315315,-0.350065295861634
0.9246801726499,-0.320843409300239
0.941417498763426,-0.30800478804032
-0.463519228625042,0.891922545115906
-0.4750213479563,0.881705759150395
-0.474773176267194,0.885871932800745
-0.502459781937664,0.867351486529244
-0.520296867549414,0.865405368683878
-0.527645588324738,0.828165128473888
-0.537849838967905,0.834363630987759
-0.543875710030386,0.842935649557015
-0.574062141343114,0.830850771702529
-0.571015196068046,0.831720791716468
-0.586804201712392,0.791186947318967
-0.58376695995029,0.78908796448352
-0.615587530611462,0.788031529999862
-0.626933635768133,0.755361778211733
-0.652153009383758,0.774866572442169
-0.666866804397606,0.746306611628584
-0.657407429923625,0.767170554064395
-0.676149672409875,0.743800279984089
-0.67821285977181,0.718164217369402
-0.707137419493514,0.729010814386537
1.02399827205155,-0.0112796703913503
1.00141360217114,-0.000516462410417265
1.01267230668361,0.0295037212205813
0.996036504516967,0.0756694611823438
0.995983374691357,0.0693854978394043
1.00559427697895,0.0671420915650369
1.00255023603454,0.0780634136278029
0.979874494568769,0.101509452642528
0.972842106982913,0.131120244057794
0.976218701368638,0.14251817261838
0.969885933561209,0.144894693831598
0.985858386649662,0.157179161623487
0.977116044111165,0.203862222122888
0.974595320639687,0.184275843510533
0.958803556584091,0.207741141423607
0.982172461853509,0.232272539297118
0.974108463339048,0.239670139273588
0.963430475386723,0.257351949105041
0.973134345858128,0.297374459559797
0.944803304836491,0.278395240297405
-0.448775919621767,-0.893875721560895
-0.435557753724922,-0.922644932725106
-0.421387649775295,-0.899651138048547
-0.420684157533327,-0.905763658911044
-0.39303809208517,-0.90200901799607
-0.3891577261408,-0.930756408487782
-0.379396766260197,-0.935598461927923
-0.368605140203973,-0.946143262125496
-0.325688079455921,-0.94369811651848
-0.334554603520527,-0.951393244850477
-0.311191270857207,-0.961186580201112
-0.309238320217151,-0.960023028479386
-0.282727277750914,-0.962059010504587
-0.304513773671504,-0.981283658377129
-0.262357675883121,-0.977447902662029
